data_source,crime_id,atm_id,hour_of_day,day_of_week,amount,distance_from_crime,atm_historical_risk,txns_last_1h,txns_last_6h,nearby_crime_density,withdrawal_frequency,is_withdrawal_location
SYNTHETIC,SYN_CRM_0224,SYN_ATM_0895,18,5,147800.0,6.08,0.37,1,12,2.3,24.1,0
SYNTHETIC,SYN_CRM_0224,SYN_ATM_0896,18,5,147800.0,6.25,0.7,2,18,5.5,21.7,0
SYNTHETIC,SYN_CRM_0225,SYN_ATM_0897,18,0,45200.0,0.61,0.8,5,32,9.6,52.5,1
SYNTHETIC,SYN_CRM_0225,SYN_ATM_0898,18,0,45200.0,4.43,0.44,3,14,2.7,23.3,0
SYNTHETIC,SYN_CRM_0225,SYN_ATM_0899,18,0,45200.0,8.86,0.23,0,6,2.2,11.0,0
SYNTHETIC,SYN_CRM_0225,SYN_ATM_0900,18,0,45200.0,3.55,0.48,2,11,1.2,13.4,0
SYNTHETIC,SYN_CRM_0226,SYN_ATM_0901,16,3,155000.0,2.64,0.67,15,33,3.6,38.5,1
SYNTHETIC,SYN_CRM_0226,SYN_ATM_0902,16,3,155000.0,2.04,0.53,2,12,3.7,14.2,0
SYNTHETIC,SYN_CRM_0226,SYN_ATM_0903,16,3,155000.0,11.41,0.13,1,9,0.9,15.4,0
SYNTHETIC,SYN_CRM_0226,SYN_ATM_0904,16,3,155000.0,4.69,0.44,5,19,4.6,31.8,0
SYNTHETIC,SYN_CRM_0227,SYN_ATM_0905,17,0,39700.0,2.2,0.74,6,31,3.4,47.2,1
SYNTHETIC,SYN_CRM_0227,SYN_ATM_0906,17,0,39700.0,7.27,0.39,6,25,4.5,28.7,0
SYNTHETIC,SYN_CRM_0227,SYN_ATM_0907,17,0,39700.0,6.19,0.15,0,2,1.1,3.9,0
SYNTHETIC,SYN_CRM_0227,SYN_ATM_0908,17,0,39700.0,6.43,0.49,8,23,3.4,35.9,0
SYNTHETIC,SYN_CRM_0228,SYN_ATM_0909,8,1,70100.0,11.54,0.55,6,24,4.4,37.4,0
SYNTHETIC,SYN_CRM_0228,SYN_ATM_0910,8,1,70100.0,10.64,0.48,3,17,1.5,24.5,0
SYNTHETIC,SYN_CRM_0228,SYN_ATM_0911,8,1,70100.0,12.04,0.76,4,26,5.8,39.4,0
SYNTHETIC,SYN_CRM_0228,SYN_ATM_0912,8,1,70100.0,0.62,0.63,4,27,7.1,50.6,1
SYNTHETIC,SYN_CRM_0229,SYN_ATM_0913,19,3,31100.0,8.55,0.6,7,25,5.2,39.5,0
SYNTHETIC,SYN_CRM_0229,SYN_ATM_0914,19,3,31100.0,13.49,0.29,2,13,1.7,20.3,0
SYNTHETIC,SYN_CRM_0229,SYN_ATM_0915,19,3,31100.0,6.52,0.55,6,23,7.3,36.2,0
SYNTHETIC,SYN_CRM_0229,SYN_ATM_0916,19,3,31100.0,7.73,0.6,7,21,3.4,27.6,0
SYNTHETIC,SYN_CRM_0230,SYN_ATM_0917,19,5,11500.0,5.27,0.4,2,13,5.0,19.2,0
SYNTHETIC,SYN_CRM_0230,SYN_ATM_0918,19,5,11500.0,2.13,0.27,2,6,2.4,7.9,0
SYNTHETIC,SYN_CRM_0230,SYN_ATM_0919,19,5,11500.0,8.55,0.46,7,30,6.9,47.5,0
SYNTHETIC,SYN_CRM_0230,SYN_ATM_0920,19,5,11500.0,0.12,0.79,13,39,5.9,58.9,1
SYNTHETIC,SYN_CRM_0231,SYN_ATM_0921,5,4,72900.0,5.85,0.61,8,23,2.5,30.0,0
SYNTHETIC,SYN_CRM_0231,SYN_ATM_0922,5,4,72900.0,5.15,0.74,7,24,3.2,30.0,0
SYNTHETIC,SYN_CRM_0231,SYN_ATM_0923,5,4,72900.0,1.56,0.61,16,23,5.3,36.0,1
SYNTHETIC,SYN_CRM_0231,SYN_ATM_0924,5,4,72900.0,0.59,0.23,0,4,2.8,8.9,0
SYNTHETIC,SYN_CRM_0232,SYN_ATM_0925,14,4,47100.0,3.9,0.48,4,11,3.5,13.5,0
SYNTHETIC,SYN_CRM_0232,SYN_ATM_0926,14,4,47100.0,3.38,0.2,4,6,3.0,8.7,0
SYNTHETIC,SYN_CRM_0232,SYN_ATM_0927,14,4,47100.0,1.28,0.74,12,31,7.2,54.6,1
SYNTHETIC,SYN_CRM_0232,SYN_ATM_0928,14,4,47100.0,2.0,0.18,4,7,4.2,13.1,0
SYNTHETIC,SYN_CRM_0233,SYN_ATM_0929,18,2,7400.0,5.6,0.19,3,21,4.8,33.3,0
SYNTHETIC,SYN_CRM_0233,SYN_ATM_0930,18,2,7400.0,8.97,0.21,1,10,1.0,15.7,0
SYNTHETIC,SYN_CRM_0233,SYN_ATM_0931,18,2,7400.0,8.9,0.46,8,13,6.9,22.3,0
SYNTHETIC,SYN_CRM_0233,SYN_ATM_0932,18,2,7400.0,1.82,0.47,11,34,8.3,59.0,1
SYNTHETIC,SYN_CRM_0234,SYN_ATM_0933,11,5,16600.0,4.72,0.3,0,4,1.7,9.9,0
SYNTHETIC,SYN_CRM_0234,SYN_ATM_0934,11,5,16600.0,13.55,0.41,3,8,3.5,16.1,0
SYNTHETIC,SYN_CRM_0234,SYN_ATM_0935,11,5,16600.0,1.88,0.63,12,36,5.2,49.3,1
SYNTHETIC,SYN_CRM_0234,SYN_ATM_0936,11,5,16600.0,7.71,0.41,4,17,7.8,22.6,0
SYNTHETIC,SYN_CRM_0235,SYN_ATM_0937,17,1,14400.0,12.18,0.16,2,4,1.8,8.0,0
SYNTHETIC,SYN_CRM_0235,SYN_ATM_0938,17,1,14400.0,0.98,0.84,12,30,6.9,57.8,1
SYNTHETIC,SYN_CRM_0235,SYN_ATM_0939,17,1,14400.0,4.9,0.31,3,10,0.2,13.4,0
SYNTHETIC,SYN_CRM_0235,SYN_ATM_0940,17,1,14400.0,7.42,0.33,2,10,2.5,14.0,0
SYNTHETIC,SYN_CRM_0236,SYN_ATM_0941,18,3,20400.0,1.53,0.55,13,28,6.8,43.1,1
SYNTHETIC,SYN_CRM_0236,SYN_ATM_0942,18,3,20400.0,7.93,0.35,2,6,2.3,14.5,0
SYNTHETIC,SYN_CRM_0236,SYN_ATM_0943,18,3,20400.0,2.34,0.51,2,14,3.8,20.9,0
SYNTHETIC,SYN_CRM_0236,SYN_ATM_0944,18,3,20400.0,11.13,0.46,9,29,2.1,32.7,0
SYNTHETIC,SYN_CRM_0237,SYN_ATM_0945,21,1,57700.0,0.74,0.51,13,44,7.3,71.9,1
SYNTHETIC,SYN_CRM_0237,SYN_ATM_0946,21,1,57700.0,9.31,0.37,1,9,2.5,11.9,0
SYNTHETIC,SYN_CRM_0237,SYN_ATM_0947,21,1,57700.0,7.05,0.59,2,12,3.3,27.8,0
SYNTHETIC,SYN_CRM_0237,SYN_ATM_0948,21,1,57700.0,10.81,0.65,7,21,4.3,35.2,0
SYNTHETIC,SYN_CRM_0238,SYN_ATM_0949,14,0,13800.0,12.13,0.04,1,8,1.7,13.6,0
SYNTHETIC,SYN_CRM_0238,SYN_ATM_0950,14,0,13800.0,9.23,0.79,5,18,5.5,26.4,0
SYNTHETIC,SYN_CRM_0238,SYN_ATM_0951,14,0,13800.0,14.19,0.26,3,11,1.9,17.6,0
SYNTHETIC,SYN_CRM_0238,SYN_ATM_0952,14,0,13800.0,0.1,0.66,7,33,2.4,38.3,1
SYNTHETIC,SYN_CRM_0239,SYN_ATM_0953,0,6,32100.0,10.26,0.22,1,6,3.3,15.6,0
SYNTHETIC,SYN_CRM_0239,SYN_ATM_0954,0,6,32100.0,0.87,0.94,7,19,9.1,24.1,1
SYNTHETIC,SYN_CRM_0239,SYN_ATM_0955,0,6,32100.0,8.88,0.47,3,24,2.6,33.4,0
SYNTHETIC,SYN_CRM_0239,SYN_ATM_0956,0,6,32100.0,8.21,0.3,3,8,2.1,8.6,0
SYNTHETIC,SYN_CRM_0240,SYN_ATM_0957,9,1,16700.0,11.98,0.15,0,10,1.7,18.0,0
SYNTHETIC,SYN_CRM_0240,SYN_ATM_0958,9,1,16700.0,4.36,0.29,4,15,2.7,24.4,0
SYNTHETIC,SYN_CRM_0240,SYN_ATM_0959,9,1,16700.0,0.1,0.93,8,35,7.0,55.5,1
SYNTHETIC,SYN_CRM_0240,SYN_ATM_0960,9,1,16700.0,6.77,0.35,6,16,2.7,23.1,0
SYNTHETIC,SYN_CRM_0241,SYN_ATM_0961,15,5,55200.0,4.42,0.06,3,8,1.1,9.1,0
SYNTHETIC,SYN_CRM_0241,SYN_ATM_0962,15,5,55200.0,4.53,0.56,6,23,5.1,39.9,0
SYNTHETIC,SYN_CRM_0241,SYN_ATM_0963,15,5,55200.0,2.64,0.15,1,2,2.1,6.4,0
SYNTHETIC,SYN_CRM_0241,SYN_ATM_0964,15,5,55200.0,2.51,0.31,5,16,2.3,21.6,0
SYNTHETIC,SYN_CRM_0242,SYN_ATM_0965,10,4,18500.0,4.15,0.29,2,14,4.1,16.3,0
SYNTHETIC,SYN_CRM_0242,SYN_ATM_0966,10,4,18500.0,11.22,0.62,11,26,4.0,30.9,0
SYNTHETIC,SYN_CRM_0242,SYN_ATM_0967,10,4,18500.0,4.07,0.16,3,5,1.9,7.1,0
SYNTHETIC,SYN_CRM_0242,SYN_ATM_0968,10,4,18500.0,11.1,0.09,1,10,2.2,19.7,0
SYNTHETIC,SYN_CRM_0243,SYN_ATM_0969,9,6,89600.0,9.33,0.71,5,22,1.6,36.9,0
SYNTHETIC,SYN_CRM_0243,SYN_ATM_0970,9,6,89600.0,3.59,0.06,1,1,2.8,7.2,0
SYNTHETIC,SYN_CRM_0243,SYN_ATM_0971,9,6,89600.0,9.14,0.14,2,4,0.6,5.2,0
SYNTHETIC,SYN_CRM_0243,SYN_ATM_0972,9,6,89600.0,12.59,0.16,1,6,1.7,11.3,0
SYNTHETIC,SYN_CRM_0244,SYN_ATM_0973,18,3,44900.0,5.37,0.9,8,27,7.2,44.0,0
SYNTHETIC,SYN_CRM_0244,SYN_ATM_0974,18,3,44900.0,9.42,0.24,2,2,0.2,5.8,0
SYNTHETIC,SYN_CRM_0244,SYN_ATM_0975,18,3,44900.0,0.85,0.53,10,26,6.3,35.9,1
SYNTHETIC,SYN_CRM_0244,SYN_ATM_0976,18,3,44900.0,9.73,0.7,5,20,3.5,33.0,0
SYNTHETIC,SYN_CRM_0245,SYN_ATM_0977,8,4,60900.0,10.1,0.06,1,1,2.4,6.4,0
SYNTHETIC,SYN_CRM_0245,SYN_ATM_0978,8,4,60900.0,0.32,0.78,11,28,8.8,39.3,1
SYNTHETIC,SYN_CRM_0245,SYN_ATM_0979,8,4,60900.0,3.7,0.27,4,18,2.7,20.6,0
SYNTHETIC,SYN_CRM_0245,SYN_ATM_0980,8,4,60900.0,0.5,0.21,2,8,1.5,15.5,0
SYNTHETIC,SYN_CRM_0246,SYN_ATM_0981,13,2,5000.0,2.08,0.81,9,31,3.8,44.0,1
SYNTHETIC,SYN_CRM_0246,SYN_ATM_0982,13,2,5000.0,0.91,0.22,2,5,3.2,11.6,0
SYNTHETIC,SYN_CRM_0246,SYN_ATM_0983,13,2,5000.0,11.39,0.25,0,8,1.6,14.5,0
SYNTHETIC,SYN_CRM_0246,SYN_ATM_0984,13,2,5000.0,0.93,0.24,1,7,2.0,9.6,0
SYNTHETIC,SYN_CRM_0247,SYN_ATM_0985,12,4,49100.0,2.18,0.81,10,35,9.6,51.5,1
SYNTHETIC,SYN_CRM_0247,SYN_ATM_0986,12,4,49100.0,9.39,0.04,1,1,0.2,6.0,0
SYNTHETIC,SYN_CRM_0247,SYN_ATM_0987,12,4,49100.0,5.83,0.64,1,22,9.0,35.0,0
SYNTHETIC,SYN_CRM_0247,SYN_ATM_0988,12,4,49100.0,4.0,0.7,5,23,4.7,32.9,0
SYNTHETIC,SYN_CRM_0248,SYN_ATM_0989,18,5,191000.0,1.49,0.64,3,18,5.6,37.8,1
SYNTHETIC,SYN_CRM_0248,SYN_ATM_0990,18,5,191000.0,10.55,0.5,12,27,4.7,42.2,0
SYNTHETIC,SYN_CRM_0248,SYN_ATM_0991,18,5,191000.0,8.87,0.25,0,1,1.9,5.3,0
SYNTHETIC,SYN_CRM_0248,SYN_ATM_0992,18,5,191000.0,1.77,0.28,3,4,3.1,11.9,0
SYNTHETIC,SYN_CRM_0249,SYN_ATM_0993,20,0,115300.0,6.37,0.22,2,10,3.0,21.9,0
SYNTHETIC,SYN_CRM_0249,SYN_ATM_0994,20,0,115300.0,1.1,0.99,2,27,6.7,53.9,1
SYNTHETIC,SYN_CRM_0249,SYN_ATM_0995,20,0,115300.0,6.19,0.55,11,26,6.0,43.9,0
SYNTHETIC,SYN_CRM_0249,SYN_ATM_0996,20,0,115300.0,8.06,0.31,1,8,1.3,15.3,0
SYNTHETIC,SYN_CRM_0250,SYN_ATM_0997,17,5,4400.0,7.18,0.04,1,3,3.0,7.1,0
SYNTHETIC,SYN_CRM_0250,SYN_ATM_0998,17,5,4400.0,0.72,0.19,0,1,1.4,7.9,0
SYNTHETIC,SYN_CRM_0250,SYN_ATM_0999,17,5,4400.0,4.62,0.43,3,12,3.5,22.8,0
SYNTHETIC,SYN_CRM_0250,SYN_ATM_1000,17,5,4400.0,0.1,0.82,15,23,8.1,40.8,1
SYNTHETIC,SYN_CRM_0251,SYN_ATM_1001,0,0,102800.0,5.51,0.74,3,16,4.8,24.9,0
SYNTHETIC,SYN_CRM_0251,SYN_ATM_1002,0,0,102800.0,6.94,0.5,10,23,4.4,33.5,0
SYNTHETIC,SYN_CRM_0251,SYN_ATM_1003,0,0,102800.0,6.87,0.53,2,16,2.7,23.6,0
SYNTHETIC,SYN_CRM_0251,SYN_ATM_1004,0,0,102800.0,0.19,0.79,15,37,6.7,52.5,1
SYNTHETIC,SYN_CRM_0252,SYN_ATM_1005,20,3,78000.0,8.21,0.04,1,5,2.2,12.9,0
SYNTHETIC,SYN_CRM_0252,SYN_ATM_1006,20,3,78000.0,1.5,0.36,4,6,2.1,9.5,0
SYNTHETIC,SYN_CRM_0252,SYN_ATM_1007,20,3,78000.0,1.79,0.74,11,29,4.7,34.7,1
SYNTHETIC,SYN_CRM_0252,SYN_ATM_1008,20,3,78000.0,2.05,0.16,0,1,4.9,2.2,0
SYNTHETIC,SYN_CRM_0253,SYN_ATM_1009,11,6,176600.0,8.7,0.65,4,22,3.8,36.2,0
SYNTHETIC,SYN_CRM_0253,SYN_ATM_1010,11,6,176600.0,1.84,0.34,0,2,2.6,9.9,0
SYNTHETIC,SYN_CRM_0253,SYN_ATM_1011,11,6,176600.0,2.13,0.99,12,37,3.2,64.4,1
SYNTHETIC,SYN_CRM_0253,SYN_ATM_1012,11,6,176600.0,8.86,0.51,0,2,2.4,11.7,0
SYNTHETIC,SYN_CRM_0254,SYN_ATM_1013,17,3,27100.0,2.52,0.16,2,6,1.3,12.3,0
SYNTHETIC,SYN_CRM_0254,SYN_ATM_1014,17,3,27100.0,2.39,0.31,2,9,2.3,12.0,0
SYNTHETIC,SYN_CRM_0254,SYN_ATM_1015,17,3,27100.0,1.8,0.8,6,37,5.6,54.7,1
SYNTHETIC,SYN_CRM_0254,SYN_ATM_1016,17,3,27100.0,10.1,0.21,2,10,0.2,16.6,0
SYNTHETIC,SYN_CRM_0255,SYN_ATM_1017,14,4,7900.0,7.24,0.45,2,16,5.4,31.6,0
SYNTHETIC,SYN_CRM_0255,SYN_ATM_1018,14,4,7900.0,1.05,0.47,6,18,5.9,27.0,1
SYNTHETIC,SYN_CRM_0255,SYN_ATM_1019,14,4,7900.0,2.58,0.32,1,3,2.5,3.8,0
SYNTHETIC,SYN_CRM_0255,SYN_ATM_1020,14,4,7900.0,1.63,0.18,1,8,2.1,9.1,0
SYNTHETIC,SYN_CRM_0256,SYN_ATM_1021,7,2,52700.0,1.1,0.76,7,27,11.1,34.4,1
SYNTHETIC,SYN_CRM_0256,SYN_ATM_1022,7,2,52700.0,10.98,0.46,9,25,7.4,35.7,0
SYNTHETIC,SYN_CRM_0256,SYN_ATM_1023,7,2,52700.0,1.27,0.18,1,5,3.1,6.5,0
SYNTHETIC,SYN_CRM_0256,SYN_ATM_1024,7,2,52700.0,0.96,0.14,1,2,2.0,6.6,0
SYNTHETIC,SYN_CRM_0257,SYN_ATM_1025,10,5,320000.0,1.81,0.18,2,5,2.9,10.3,0
SYNTHETIC,SYN_CRM_0257,SYN_ATM_1026,10,5,320000.0,2.52,0.08,0,3,1.9,9.7,0
SYNTHETIC,SYN_CRM_0257,SYN_ATM_1027,10,5,320000.0,0.6,0.95,16,38,2.9,54.8,1
SYNTHETIC,SYN_CRM_0257,SYN_ATM_1028,10,5,320000.0,2.03,0.13,2,8,3.0,14.3,0
SYNTHETIC,SYN_CRM_0258,SYN_ATM_1029,8,6,20600.0,12.5,0.78,9,22,5.4,32.3,0
SYNTHETIC,SYN_CRM_0258,SYN_ATM_1030,8,6,20600.0,2.32,0.51,12,27,6.2,45.6,1
SYNTHETIC,SYN_CRM_0258,SYN_ATM_1031,8,6,20600.0,6.23,0.63,4,13,2.3,21.1,0
SYNTHETIC,SYN_CRM_0258,SYN_ATM_1032,8,6,20600.0,0.15,0.26,1,5,1.5,9.4,0
SYNTHETIC,SYN_CRM_0259,SYN_ATM_1033,8,1,12200.0,1.41,0.32,0,7,2.3,11.3,0
SYNTHETIC,SYN_CRM_0259,SYN_ATM_1034,8,1,12200.0,9.01,0.04,3,4,2.5,7.4,0
SYNTHETIC,SYN_CRM_0259,SYN_ATM_1035,8,1,12200.0,2.17,0.46,11,35,5.3,56.5,1
SYNTHETIC,SYN_CRM_0259,SYN_ATM_1036,8,1,12200.0,4.83,0.39,3,8,3.5,15.7,0
SYNTHETIC,SYN_CRM_0260,SYN_ATM_1037,20,3,191900.0,13.23,0.58,3,11,3.7,25.2,0
SYNTHETIC,SYN_CRM_0260,SYN_ATM_1038,20,3,191900.0,0.23,0.16,1,8,0.7,15.6,0
SYNTHETIC,SYN_CRM_0260,SYN_ATM_1039,20,3,191900.0,5.84,0.27,2,17,1.8,29.5,0
SYNTHETIC,SYN_CRM_0260,SYN_ATM_1040,20,3,191900.0,0.87,0.62,15,43,6.6,59.3,1
SYNTHETIC,SYN_CRM_0261,SYN_ATM_1041,22,3,30200.0,5.97,0.34,2,17,6.1,24.0,0
SYNTHETIC,SYN_CRM_0261,SYN_ATM_1042,22,3,30200.0,13.06,0.15,4,6,0.9,15.6,0
SYNTHETIC,SYN_CRM_0261,SYN_ATM_1043,22,3,30200.0,12.59,0.38,2,19,6.6,28.9,0
SYNTHETIC,SYN_CRM_0261,SYN_ATM_1044,22,3,30200.0,9.62,0.3,1,3,2.1,3.6,0
SYNTHETIC,SYN_CRM_0262,SYN_ATM_1045,13,1,11300.0,1.17,0.71,7,22,7.0,34.7,1
SYNTHETIC,SYN_CRM_0262,SYN_ATM_1046,13,1,11300.0,4.77,0.28,5,14,2.9,21.0,0
SYNTHETIC,SYN_CRM_0262,SYN_ATM_1047,13,1,11300.0,9.49,0.21,0,7,2.7,8.8,0
SYNTHETIC,SYN_CRM_0262,SYN_ATM_1048,13,1,11300.0,9.31,0.56,2,7,4.6,24.4,0
SYNTHETIC,SYN_CRM_0263,SYN_ATM_1049,23,0,53000.0,8.47,0.3,5,24,1.5,28.6,0
SYNTHETIC,SYN_CRM_0263,SYN_ATM_1050,23,0,53000.0,0.52,0.74,12,41,7.1,63.4,1
SYNTHETIC,SYN_CRM_0263,SYN_ATM_1051,23,0,53000.0,8.23,0.13,1,4,3.1,9.1,0
SYNTHETIC,SYN_CRM_0263,SYN_ATM_1052,23,0,53000.0,5.0,0.37,2,11,3.8,22.1,0
SYNTHETIC,SYN_CRM_0264,SYN_ATM_1053,20,5,69200.0,0.85,0.56,19,33,9.6,42.5,1
SYNTHETIC,SYN_CRM_0264,SYN_ATM_1054,20,5,69200.0,7.04,0.55,2,6,2.3,12.4,0
SYNTHETIC,SYN_CRM_0264,SYN_ATM_1055,20,5,69200.0,12.61,0.26,3,8,1.2,13.1,0
SYNTHETIC,SYN_CRM_0264,SYN_ATM_1056,20,5,69200.0,10.25,0.51,5,25,3.1,33.3,0
SYNTHETIC,SYN_CRM_0265,SYN_ATM_1057,13,2,254500.0,3.0,0.26,2,10,2.1,13.4,0
SYNTHETIC,SYN_CRM_0265,SYN_ATM_1058,13,2,254500.0,8.53,0.36,2,5,1.7,12.5,0
SYNTHETIC,SYN_CRM_0265,SYN_ATM_1059,13,2,254500.0,0.32,0.91,9,28,4.8,41.2,1
SYNTHETIC,SYN_CRM_0265,SYN_ATM_1060,13,2,254500.0,3.67,0.5,4,17,4.5,29.9,0
SYNTHETIC,SYN_CRM_0266,SYN_ATM_1061,17,1,10000.0,4.0,0.62,5,25,3.3,38.7,0
SYNTHETIC,SYN_CRM_0266,SYN_ATM_1062,17,1,10000.0,5.62,0.38,2,10,0.8,16.1,0
SYNTHETIC,SYN_CRM_0266,SYN_ATM_1063,17,1,10000.0,0.86,0.67,11,16,4.6,39.0,1
SYNTHETIC,SYN_CRM_0266,SYN_ATM_1064,17,1,10000.0,8.33,0.18,1,13,3.9,14.1,0
SYNTHETIC,SYN_CRM_0267,SYN_ATM_1065,23,1,127700.0,1.69,0.92,14,31,4.1,39.4,1
SYNTHETIC,SYN_CRM_0267,SYN_ATM_1066,23,1,127700.0,10.99,0.25,3,4,3.0,8.8,0
SYNTHETIC,SYN_CRM_0267,SYN_ATM_1067,23,1,127700.0,0.73,0.19,2,4,2.8,4.8,0
SYNTHETIC,SYN_CRM_0267,SYN_ATM_1068,23,1,127700.0,8.87,0.28,3,3,1.7,6.1,0
SYNTHETIC,SYN_CRM_0268,SYN_ATM_1069,19,5,496900.0,1.75,0.72,7,38,5.2,55.2,1
SYNTHETIC,SYN_CRM_0268,SYN_ATM_1070,19,5,496900.0,2.02,0.1,1,5,3.3,11.6,0
SYNTHETIC,SYN_CRM_0268,SYN_ATM_1071,19,5,496900.0,5.25,0.68,6,7,4.5,18.2,0
SYNTHETIC,SYN_CRM_0268,SYN_ATM_1072,19,5,496900.0,3.53,0.53,1,14,4.3,26.4,0
SYNTHETIC,SYN_CRM_0269,SYN_ATM_1073,17,4,46500.0,1.87,0.06,1,4,2.9,11.3,0
SYNTHETIC,SYN_CRM_0269,SYN_ATM_1074,17,4,46500.0,0.44,0.79,12,47,7.5,55.5,1
SYNTHETIC,SYN_CRM_0269,SYN_ATM_1075,17,4,46500.0,7.54,0.38,6,24,5.1,36.1,0
SYNTHETIC,SYN_CRM_0269,SYN_ATM_1076,17,4,46500.0,12.38,0.29,4,5,1.9,6.5,0
SYNTHETIC,SYN_CRM_0270,SYN_ATM_1077,15,5,81400.0,12.01,0.05,1,6,1.4,7.9,0
SYNTHETIC,SYN_CRM_0270,SYN_ATM_1078,15,5,81400.0,1.73,0.43,1,4,2.7,10.0,0
SYNTHETIC,SYN_CRM_0270,SYN_ATM_1079,15,5,81400.0,7.56,0.49,6,19,2.2,27.0,0
SYNTHETIC,SYN_CRM_0270,SYN_ATM_1080,15,5,81400.0,1.24,0.75,8,21,7.4,28.0,1
SYNTHETIC,SYN_CRM_0271,SYN_ATM_1081,20,0,26200.0,9.78,0.58,8,22,4.4,38.8,0
SYNTHETIC,SYN_CRM_0271,SYN_ATM_1082,20,0,26200.0,1.92,0.14,2,4,0.9,11.9,0
SYNTHETIC,SYN_CRM_0271,SYN_ATM_1083,20,0,26200.0,12.01,0.2,2,3,2.3,4.3,0
SYNTHETIC,SYN_CRM_0271,SYN_ATM_1084,20,0,26200.0,15.09,0.29,1,8,2.4,12.5,0
SYNTHETIC,SYN_CRM_0272,SYN_ATM_1085,21,5,69100.0,0.99,0.88,12,44,5.7,66.9,1
SYNTHETIC,SYN_CRM_0272,SYN_ATM_1086,21,5,69100.0,3.02,0.58,3,14,2.8,21.1,0
SYNTHETIC,SYN_CRM_0272,SYN_ATM_1087,21,5,69100.0,7.22,0.34,4,13,4.1,18.5,0
SYNTHETIC,SYN_CRM_0272,SYN_ATM_1088,21,5,69100.0,7.73,0.23,0,5,0.8,14.7,0
SYNTHETIC,SYN_CRM_0273,SYN_ATM_1089,16,5,68100.0,5.04,0.53,6,22,2.2,35.7,0
SYNTHETIC,SYN_CRM_0273,SYN_ATM_1090,16,5,68100.0,1.39,0.48,10,27,6.2,33.1,1
SYNTHETIC,SYN_CRM_0273,SYN_ATM_1091,16,5,68100.0,9.41,0.84,8,26,3.0,42.7,0
SYNTHETIC,SYN_CRM_0273,SYN_ATM_1092,16,5,68100.0,8.9,0.72,7,27,1.9,42.5,0
SYNTHETIC,SYN_CRM_0274,SYN_ATM_1093,16,3,69700.0,8.91,0.16,0,4,1.5,5.5,0
SYNTHETIC,SYN_CRM_0274,SYN_ATM_1094,16,3,69700.0,1.21,0.58,8,28,5.6,35.5,1
SYNTHETIC,SYN_CRM_0274,SYN_ATM_1095,16,3,69700.0,9.52,0.24,0,5,2.1,6.8,0
SYNTHETIC,SYN_CRM_0274,SYN_ATM_1096,16,3,69700.0,5.2,0.73,5,16,3.6,28.7,0
SYNTHETIC,SYN_CRM_0275,SYN_ATM_1097,0,0,17900.0,12.72,0.6,1,8,2.8,24.8,0
SYNTHETIC,SYN_CRM_0275,SYN_ATM_1098,0,0,17900.0,0.66,0.5,8,32,6.8,59.4,1
SYNTHETIC,SYN_CRM_0275,SYN_ATM_1099,0,0,17900.0,9.28,0.57,9,26,4.7,40.2,0
SYNTHETIC,SYN_CRM_0275,SYN_ATM_1100,0,0,17900.0,1.9,0.29,0,4,0.8,9.3,0
SYNTHETIC,SYN_CRM_0276,SYN_ATM_1101,20,1,8700.0,13.34,0.29,1,5,1.7,6.1,0
SYNTHETIC,SYN_CRM_0276,SYN_ATM_1102,20,1,8700.0,2.38,0.2,0,2,1.6,2.7,0
SYNTHETIC,SYN_CRM_0276,SYN_ATM_1103,20,1,8700.0,0.87,0.99,8,31,4.3,42.5,1
SYNTHETIC,SYN_CRM_0276,SYN_ATM_1104,20,1,8700.0,4.06,0.48,3,16,3.2,19.9,0
SYNTHETIC,SYN_CRM_0277,SYN_ATM_1105,19,5,27800.0,7.94,0.52,4,16,4.5,27.8,0
SYNTHETIC,SYN_CRM_0277,SYN_ATM_1106,19,5,27800.0,3.73,0.35,0,11,3.8,13.7,0
SYNTHETIC,SYN_CRM_0277,SYN_ATM_1107,19,5,27800.0,0.81,0.43,5,27,7.9,54.1,1
SYNTHETIC,SYN_CRM_0277,SYN_ATM_1108,19,5,27800.0,6.53,0.55,8,22,1.9,36.8,0
SYNTHETIC,SYN_CRM_0278,SYN_ATM_1109,12,2,192800.0,13.87,0.22,1,7,2.7,7.6,0
SYNTHETIC,SYN_CRM_0278,SYN_ATM_1110,12,2,192800.0,4.48,0.28,4,6,5.3,13.7,0
SYNTHETIC,SYN_CRM_0278,SYN_ATM_1111,12,2,192800.0,9.01,0.68,7,22,6.1,35.7,0
SYNTHETIC,SYN_CRM_0278,SYN_ATM_1112,12,2,192800.0,1.31,0.32,15,35,8.3,49.6,1
SYNTHETIC,SYN_CRM_0279,SYN_ATM_1113,21,0,346500.0,11.47,0.34,7,30,5.3,38.6,0
SYNTHETIC,SYN_CRM_0279,SYN_ATM_1114,21,0,346500.0,0.15,0.13,2,3,2.5,8.2,0
SYNTHETIC,SYN_CRM_0279,SYN_ATM_1115,21,0,346500.0,0.39,0.54,16,52,6.9,63.0,1
SYNTHETIC,SYN_CRM_0279,SYN_ATM_1116,21,0,346500.0,9.81,0.19,0,7,1.8,8.4,0
SYNTHETIC,SYN_CRM_0280,SYN_ATM_1117,14,5,69100.0,2.97,0.1,0,3,2.6,11.0,0
SYNTHETIC,SYN_CRM_0280,SYN_ATM_1118,14,5,69100.0,1.64,0.5,7,30,7.1,34.9,1
